"PUBLISHER_ID","NAME","TEMP_PUB_ID","COMMERCIAL_NAME","ADDRESS"
11916,"Азимур",11916,"",""
11917,"ДиаСофтЛтд",11917,"",""
11918,"Кие"" лингвоелтану инновациялық орт.",11918,"",""
11919,"Көкшетау университеті",11919,"",""
11920,"Аспект пресс",11920,"",""
11921,"Проспект",11921,"",""
11922,"Жеке-Дизайн",11922,"",""
11923,"Digital Media Asia",11923,"",""
11924,"Российская Академия наук",11924,"",""
11925,"Үнді мәдени орталығы",11925,"",""
11926,"институ экономических стратегий - Центральня Азия",11926,"",""
11927,"Нұр-Мүбарак",11927,"",""
11928,"Радио и связь",11928,"",""
11929,"Баспа",11929,"",""
11930,"Издательский дом ""Уральская государственная юридическая академия""",11930,"",""
11931,"За диалог и сотрудничество в АРТ Российский гуманитарный научный фонд",11931,"",""
11932,"ТарМПИ",11932,"",""
11933,"ARG",11933,"",""
11934,"Юрид. центр Пресс",11934,"",""
11935,"Институт географии МОН РК",11935,"",""
11936,"Известия советов депутатов трудящихся СССР",11936,"",""
11937,"КарГТУ",11937,"",""
11938,"ҚарМТУ",11938,"",""
11939,"Терра-Книжный клуб",11939,"",""
11940,"ТЕРРА-книжный клуб",11940,"",""
11941,"Ассоциация вузов РК",11941,"",""
11942,"Springer-Verlag",11942,"",""
11943,"Vieweg Lehbuch",11943,"",""
11944,"McGraw-Hill International Editions",11944,"",""
11945,"McGRAW-HILL",11945,"",""
11946,"Duxbury press",11946,"",""
11947,"Kitapcilik Yayincilik",11947,"",""
11948,"Springer-Verlag,Inc",11948,"",""
11949,"БХВ-Петербург",11949,"",""
11950,"McGraw-Hill Companies",11950,"",""
11951,"Cambridge university press",11951,"",""
11952,"Ashim printline",11952,"",""
11953,"Thomsan Brooks/Cole",11953,"",""
11954,"Galgotia publications",11954,"",""
11955,"The Macmillian company",11955,"",""
11956,"Global Oriental",11956,"",""
11957,"IDG Books Worldwide,Inc",11957,"",""
11958,"Atamura",11958,"",""
11959,"Academic press",14240,"",""
11960,"Montane State University",11960,"",""
11961,"Ministerium fur kultur",11961,"",""
11962,"Jonh Wiley & Sons",11962,"",""
11963,"Mir Publishers",11963,"",""
11964,"Wiley-Interscience Publication",11964,"",""
11965,"Macromedia press",11965,"",""
11966,"Весь",11966,"",""
11967,"Гревцова",11967,"",""
11968,"Нау.Думка",11968,"",""
11969,"Толағай",11969,"",""
11970,"МАИ",11970,"",""
11971,"Көкжиек",11971,"",""
11972,"Гэотар- Медиа",11972,"",""
11973,"Издательство при Харьковском государственном университете издательского объединения ""Вища школа""",11973,"",""
11974,"Юркомпани",11974,"",""
11975,"Казинтерграф",11975,"",""
11976,"Метеп",11976,"",""
11977,"Grata",11977,"",""
11978,"Pergamon Press",11978,"",""
11979,"Addision-Wesley Publishing Company",11979,"",""
11980,"Альпина паблишер",11980,"",""
11981,"Jones and Bartlett Publisher",11981,"",""
11982,"Wrox press",11982,"",""
11983,"European Commission",11983,"",""
11984,"Fairchild korea semiconductor Ltd",11984,"",""
11985,"METU Printing Studio",11985,"",""
11986,"Scholastic Inc.",11986,"",""
11987,"New English Library",11987,"",""
11988,"John Wiley & SONS",11988,"",""
11989,"Mills&Boon Classics",11989,"",""
11990,"CRC Press",11990,"",""
11991,"Spektrum",11991,"",""
11992,"DDC publishing",11992,"",""
11993,"HarperCollinsPublishers",11993,"",""
11994,"Tsitadel",11994,"",""
11995,"Garnier freres",11995,"",""
11996,"Peregrine Smith Books",11996,"",""
11997,"Dover Publications, INC",11997,"",""
11998,"State Text-Book Publishing House of the Ministry of the RSFSR",11998,"",""
11999,"maranGraphics,Inc",11999,"",""
12000,"MCMLXX",12000,"",""
12001,"Golden books centre",12001,"",""
12002,"South-Western PUBLISHING CO.",12002,"",""
12003,"Macmillian Publishing",12003,"",""
12004,"BCA",12004,"",""
12005,"Addison Wisley Longman",12149,"",""
12006,"Tata McGraw-Hill",12006,"",""
12007,"INDUS",12007,"",""
12008,"T.C.Kultur bakanligi",12008,"",""
12009,"Popular Library",12009,"",""
12010,"Research and education association",12010,"",""
12011,"Vikas publishing house pvt ltd",12011,"",""
12012,"A Signet book",12012,"",""
12013,"Elsnerdruck",12013,"",""
12014,"U.S. of America",12014,"",""
12015,"lawrence erlbaum associates",12015,"",""
12016,"United States information agency",12016,"",""
12017,"The Ilyas Yesenberlin foundation",12017,"",""
12018,"Plume Book",12018,"",""
12019,"United States",12019,"",""
12020,"Sabon",12020,"",""
12021,"Atatьrk Kьltьr.M. Y.",12021,"",""
12022,"Devlet istatistik enstitusu",12022,"",""
12023,"Gezgin",12023,"",""
12024,"Каро",12024,"",""
12025,"Concord grove press",12025,"",""
12026,"Ironwood Press",12026,"",""
12027,"Harper Collins",12027,"",""
12028,"Goldhirsh Group",12028,"",""
12029,"HapperCollins College Publishers",12029,"",""
12030,"AITBS Publishers & Distributors",12030,"",""
12031,"Prentice-Hall Europe",12031,"",""
12032,"Press and Bridget",12032,"",""
12033,"ДиаСофтЮП",12033,"",""
12034,"Nesil Basim Yayin Gida Tic. ve San. A.S.'ye aittir",12034,"",""
12035,"Serhat",12035,"",""
12036,"Rahle Yayinlari",12036,"",""
12037,"Vintage books",12037,"",""
12038,"Leipzig",12038,"",""
12039,"The modern library",12039,"",""
12040,"Cartea romanesca",12040,"",""
12041,"Statni pedagogicke nakladatelstvi",12041,"",""
12042,"A gold eagle book from worldwide",12042,"",""
12043,"Baiali yayinevi",12043,"",""
12044,"M.E.B ,",12044,"",""
12045,"Alan yayincilik",12045,"",""
12046,"Corvina Kiado",12046,"",""
12047,"ilk adim",12047,"",""
12048,"Club du Livre policier editions Opta",12048,"",""
12049,"P.Efstathiadis&Sons SA",12049,"",""
12050,"South Asian publishers",12050,"",""
12051,"Elm",12051,"",""
12052,"Pechatnyi dvor",12052,"",""
12053,"Sanate",12053,"",""
12054,"Meram yayin dagitim",12054,"",""
12055,"Anadolu Matbaacilik",12055,"",""
12056,"Bilim ve Sanat ,",12056,"",""
12057,"Oracle corporation",12057,"",""
12058,"Buyuk Dogu",12058,"",""
12059,"Hayat",12059,"",""
12060,"Kirkambar yayinlar",12060,"",""
12061,"Multilingual",12061,"",""
12062,"Yaprak kitabevi",12062,"",""
12063,"Cassel Ltd",12063,"",""
12064,"Tubitak",12064,"",""
12065,"Harcout Brace College Publishers",12065,"",""
12066,"Senkal Basimevi",12066,"",""
12067,"Turk Tarih Kurumu Yayinlari",12067,"",""
12068,"Richmond Readers",12068,"",""
12069,"Unlu Yayinlari",12069,"",""
12070,"The Atlantic Monthly press",12070,"",""
12071,"Pearson education",12071,"",""
12072,"Longman group Limited",12072,"",""
12073,"Barron's Educational Series,",12073,"",""
12074,"Multilingual Matters LTD,",12074,"",""
12075,"Oguz",12075,"",""
12076,"Ataturk Research Center",12076,"",""
12077,"Qafqaz university",12077,"",""
12078,"Grafik Tasarim Baski",12078,"",""
12079,"Sabah",12079,"",""
12080,"Tanbaly",12080,"",""
12081,"Richmand Readers",12081,"",""
12082,"Солон-пресс",12082,"",""
12083,"Нус",12083,"",""
12084,"НТ пресс",12084,"",""
12085,"Бератор-Паблишинг",12085,"",""
12086,"СПб:Речь",12086,"",""
12087,"Спб",12087,"",""
12088,"Palgrave Macmilan",12088,"",""
12089,"St. Martin's Paperbacks,",12089,"",""
12090,"Южно-Уральское книжное издательство",12090,"",""
12091,"Time Incorporated",12091,"",""
12092,"G.P.Putnam`s Sons",12092,"",""
12093,"Моск.гос. ун-т печати",12093,"",""
12094,"Академкнига",12094,"",""
12095,"Penguin English Photocopiables",12095,"",""
12096,"Cambridge Scholars Publishing",12096,"",""
12097,"Command Performance Language Institute",12097,"",""
12098,"Georgetown University Press",12098,"",""
12099,"Blackwell Publishing",12099,"",""
12100,"Sky Oaks Productions,Inc",12100,"",""
12101,"Newbury House Publishers,",12101,"",""
12102,"Типография Наука",12102,"",""
12103,"United States Information Agency",12103,"",""
12104,"Xiaoben xiang",12104,"",""
12105,"Orient Press",12105,"",""
12106,"Toastmasters International",12106,"",""
12107,"Embassy of United States of America",12107,"",""
12108,"Mott Media",12108,"",""
12109,"Atheneum",12109,"",""
12110,"Foreign Language Teaching and Research Press",12110,"",""
12111,"Hodder Headline Limited",12111,"",""
12112,"Russky Yazyk Publishers",12112,"",""
12113,"Ана тіл - Ата тарих",12113,"",""
12114,"Rockport Publishers,",12114,"",""
12115,"Faber and Faber",12115,"",""
12116,"Азбука-Аттикус",12116,"",""
12117,"Istiklal matbaasi",12117,"",""
12118,"Unique service",12118,"",""
12119,"Fawcett Columbine",12119,"",""
12120,"Қарағанды экономикалық университеті Қазақтұтынуодағы",12120,"",""
12121,"Vedat kitapcilik",12121,"",""
12122,"Деваштич",12122,"",""
12123,"МерСал",12123,"",""
12124,"Lawrence Erlbaum Associates,",12124,"",""
12125,"Нұрдана-LTD",12125,"",""
12126,"Әлішер",12126,"",""
12127,"Pragmatic programmers",12127,"",""
12128,"Абылай хан атындағы қазақ ХҚ және ӘТУ",12128,"",""
12129,"Адиб",12129,"",""
12130,"Восточная литература",12130,"",""
12131,"Диля",12131,"",""
12132,"Археология және деректану ұлттық орталығы",12132,"",""
12133,"Олма Медиа Групп",12133,"",""
12134,"Yaliam Press Ltd.",12134,"",""
12135,"Balkema PUBLISHERS",12135,"",""
12136,"Packt Publishing",12136,"",""
12137,"Арда+7",12137,"",""
12138,"Keystone Typesetting,Inc",12138,"",""
12139,"Нұр-Принт",12139,"",""
12140,"Нур-принт",12140,"",""
12141,"Birsen yayinevi",12141,"",""
12142,"Collier books",12142,"",""
12143,"Harper business",12143,"",""
12144,"Elseiver,",12144,"",""
12145,"ESRI press",12145,"",""
12146,"China intercontinental press",12146,"",""
12147,"Atam",12147,"",""
12148,"Palme Yayinciik",12148,"",""
12149,"Addison Wesley Longman",12149,"",""
12150,"People's fine arts publishing house",12150,"",""
12151,"Middle East technical university department of physics",12151,"",""
12152,"Routledge Taylor & Francis Group,",12152,"",""
12153,"ҚР Жоғары оқу орындарының қауымдастығы",12153,"",""
12154,"Newgen Imaging Systems Pvt Ltd",12154,"",""
12155,"Көшпеділер",12155,"",""
12156,"Everbest Printing",12156,"",""
12157,"Short Run Press ltd",12157,"",""
12158,"РПК СЛОН",12158,"",""
12159,"Dilset Yayinlarma aittir",12159,"",""
12160,"School of Law",12160,"",""
12161,"Techics Publications",12161,"",""
12162,"София",12162,"",""
12163,"Kapadokya Media Group",12163,"",""
12164,"Snell Ruport",12164,"",""
12165,"University of Michigan",12165,"",""
12166,"КазГЮА",12166,"",""
12167,"Смарт",12167,"",""
12168,"United Nations publications",12168,"",""
12169,"Nagri Printers",12169,"",""
12170,"Brooks Cole. Cengage learning",12170,"",""
12171,"ҚазГЗУ",12171,"",""
12172,"Pearson Education,Inc",12172,"",""
12173,"T.C. Bilim, sanayi ve teknoloji bakanligi verimlilik genel mudurlugu",12173,"",""
12174,"Атамұра корпорациясы",12174,"",""
12175,"ABC-CLIO",12175,"",""
12176,"МАКС Пресс",12176,"",""
12177,"ВеГа",12177,"",""
12178,"Logistic Networks",12178,"",""
12179,"ТГГПУ",12179,"",""
12180,"БГТУ",12180,"",""
12181,"Ассоциация ""Золотой век""",12181,"",""
12182,"Компания Чондже",12182,"",""
12183,"Almatykitap",12183,"",""
12184,"Мастер ПО",12184,"",""
12185,"GD print",12185,"",""
12186,"Cengage Learning",12186,"",""
12187,"Институт математики и математического моделирования МОН РК",12187,"",""
12188,"Egea",12188,"",""
12189,"Pegem Akademi",12189,"",""
12190,"Eurasian National University",12190,"",""
12191,"Tor",12191,"",""
12192,"Енд",12192,"",""
12193,"Альпина нон фикшн",12193,"",""
12194,"Dumat ofset matbaacilik",12194,"",""
12195,"Manhattan GMAT",12195,"",""
12196,"Әдебиет әлемі",12196,"",""
12197,"Gazi kitapevi",12197,"",""
12198,"Мерей баспасы",12198,"",""
12199,"Yasak yayincilik",12199,"",""
12200,"Издательство АЙРИС-пресс",12200,"",""
12201,"Всемирная Ассоциация казахов",12201,"",""
12202,"Meram yayincilik",12202,"",""
12203,"Kaya yayinlari",12203,"",""
12204,"Ajans ne Matbaacilik Ltd. Sti",12204,"",""
12205,"Кантана-пресс",12205,"",""
12206,"Nurdan yayinlari",12206,"",""
12207,"Формат",12207,"",""
12208,"The Dorset Press",12208,"",""
12209,"American Studies Association in Kyrgyzstan",12209,"",""
12210,"Қыздар университеті",12210,"",""
12211,"OSCE Representative on Freedom of the Media",12211,"",""
12212,"Тіл оқу-әдістемелік орталығы",12212,"",""
12213,"IndigoPrint",12213,"",""
12214,"JIPTO",12214,"",""
12215,"КазГосЖенПИ",12215,"",""
12216,"Гермес",12216,"",""
12217,"Trident",12217,"",""
12218,"ҚР Мәдениет және ақпарат министрлігінің Тіл комитеті",12218,"",""
12219,"BPP Learning Media Ltd",12219,"",""
12220,"ОРНАК",12220,"",""
12221,"Elips",12221,"",""
12222,"Л.Б.Гончаров атындағы автомобиль жол институты",12222,"",""
12223,"Rarity",12223,"",""
12224,"Inter print",12224,"",""
12225,"Pro Lingua Associates, Publishers",12225,"",""
12226,"Peter Lang",12226,"",""
12227,"Nanam",12227,"",""
12228,"Арымдаун Инен",12228,"",""
12229,"Галлеон",12229,"",""
12230,"НВ Принт",12230,"",""
12231,"Vintage",12231,"",""
12232,"Доосан Донга",12232,"",""
12233,"Қ.И.Сәтбаев атындағы ҚазҰТУ",12233,"",""
12234,"The Reader's Dogest Association",12234,"",""
12235,"Лениздат",12235,"",""
12236,"Жазушы",12236,"",""
12237,"TC Kultur Bakanligi",12237,"",""
12238,"Guven Der",12238,"",""
12239,"Bilig",12239,"",""
12240,"Engin yayin",12240,"",""
12241,"Издательство политической литературы",12241,"",""
12242,"Prentice Hall",12242,"",""
12243,"University of Twente",12243,"",""
12244,"Thomson Heinle",12244,"",""
12245,"Prosveshcheniye",12245,"",""
12246,"Ғылым",12246,"",""
12247,"William Collins Sons and Co Ltd",12247,"",""
12248,"Ashgate",12248,"",""
12249,"Пермская книга",12249,"",""
12250,"Pocket Books",12250,"",""
12251,"Asya finans",12251,"",""
12252,"Editions En Langues Etrangeres",12252,"",""
12253,"Collier Books",12253,"",""
12254,"Республикалық баспа кабинеті",12254,"",""
12255,"Willey",12255,"",""
12256,"Literatur",12256,"",""
12257,"Ататек",12257,"",""
12258,"FEZA",12258,"",""
12259,"The Free Press",12259,"",""
12260,"university of New Hampshire",12260,"",""
12261,"Ataturk Universitesi Merkezi",12261,"",""
12262,"Educational Testing Service",12262,"",""
12263,"ана тілі",12263,"",""
12264,"McGraw-Hill Book Company",12264,"",""
12265,"Wadsworth Publishing Company",12265,"",""
12266,"Қазақ университеті",12266,"",""
12267,"Фолиант",12267,"",""
12268,"Данакер",12268,"",""
12269,"Van Nostrand Reinhold Co.",12269,"",""
12270,"IDG books",12270,"",""
12271,"Holt,Rinehart and Winston,Inc",12271,"",""
12272,"Anthony Blond",12272,"",""
12273,"Prentice Hall International, Inc",12273,"",""
12274,"An AOL Time Warner Company",12274,"",""
12275,"Музыка",12275,"",""
12276,"Дәуір",12276,"",""
12277,"Harvard Un. Pr.",12277,"",""
