"INV_ID","BOOK_ID","J_ISSUE_ID","DISC_ID","RECEIVE_DATE","ODA_ID","STATUS","OLD_INV_ID","HESAB_ID","EMELIYYAT_NO","PRICE","CURRENCY","BARCODE","SIGLE_TYPE","USER_CID","USER_NAME","EDITED_BY"
37656,136935,,,,,1,"37656",,,250,"KZT",10299555,"АБ","","",""
37662,136936,,,,,1,"37662",,,590,"KZT",10299593,"АБ","","",""
37709,136938,,,,,1,"37709",,,800,"KZT",10301494,"АБ","","",""
37710,136939,,,,,1,"37710",,,500,"KZT",10301500,"ЧЗ","","",""
37471,136939,,,,,1,"37471",,,500,"KZT",10296493,"ЧЗ","","",""
37720,136941,,,,,1,"37720",,,300,"KZT",10301609,"АБ","","",""
37738,136943,,,,,1,"37738",,,300,"KZT",10301777,"АБ","","",""
37757,136944,,,,,1,"37757",,,200,"KZT",10301968,"АБ","","",""
37790,136945,,,,,1,"37790",,,200,"KZT",10302293,"АБ","","",""
10317,135673,,,,,1,"10317",,,350,"KZT",10511190,"АБ","","",""
7964,135773,,,,,1,"7964",,,300,"KZT",10480236,"АБ","","",""
37791,136946,,,,,1,"37791",,,500,"KZT",10302309,"АБ","","",""
37805,136947,,,,,1,"37805",,,200,"KZT",10460863,"АБ","","",""
38737,136947,,,,,1,"38737",,,200,"KZT",10416846,"АБ","","",""
38740,136947,,,,,1,"38740",,,200,"KZT",10416921,"АБ","","",""
37810,136948,,,,,1,"37810",,,0,"KZT",10299883,"АБ","","",""
37817,136949,,,,,1,"37817",,,200,"KZT",10299968,"АБ","","",""
37826,136950,,,,,1,"37826",,,0,"KZT",10300053,"АБ","","",""
38181,136951,,,,,1,"38181",,,400,"KZT",10356272,"АБ","","",""
38174,136952,,,,,1,"38174",,,400,"KZT",10356340,"АБ","","",""
37830,136953,,,,,1,"37830",,,200,"KZT",10309841,"АБ","","",""
37832,136954,,,,,1,"37832",,,600,"KZT",10309872,"АБ","","",""
37833,136955,,,,,1,"37833",,,300,"KZT",10309889,"АБ","","",""
37837,136956,,,,,1,"37837",,,200,"KZT",10309926,"АБ","","",""
37843,136957,,,,,1,"37843",,,360,"KZT",10309988,"АБ","","",""
37844,136957,,,,,1,"37844",,,360,"KZT",10309995,"АБ","","",""
37845,136957,,,,,1,"37845",,,360,"KZT",10310007,"АБ","","",""
37846,136957,,,,,1,"37846",,,360,"KZT",10310014,"АБ","","",""
37026,136957,,,,,1,"37026",,,360,"KZT",10275146,"АБ","","",""
38627,136957,,,,,1,"38627",,,360,"KZT",10393086,"АБ","","",""
38629,136957,,,,,1,"38629",,,360,"KZT",10393109,"АБ","","",""
39785,136957,,,,,1,"39785",,,360,"KZT",10512869,"АБ","","",""
49098,136957,,,,,1,"49098",,,360,"KZT",10350898,"АБ","","",""
49099,136957,,,,,1,"49099",,,360,"KZT",10350881,"АБ","","",""
52218,136957,,,,,1,"52218",,,660,"KZT",10358061,"ЧЗ","","",""
53873,136957,,,,,1,"53873",,,360,"KZT",10447598,"АБ","","",""
53874,136957,,,,,1,"53874",,,360,"KZT",10447604,"АБ","","",""
53875,136957,,,,,1,"53875",,,360,"KZT",10447611,"АБ","","",""
38201,136958,,,,,1,"38201",,,400,"KZT",10356456,"АБ","","",""
38217,136959,,,,,1,"38217",,,400,"KZT",10360552,"АБ","","",""
37855,136960,,,,,1,"37855",,,0,"KZT",10310106,"АБ","","",""
70886,137982,,,,,1,"70886",,,492,"KZT",10624074,"ЧЗ","","",""
71083,137983,,,,,1,"71083",,,450,"KZT",10626443,"АБ","","",""
71097,137984,,,,,1,"71097",,,500,"KZT",10625934,"АБ","","",""
71101,137985,,,,,1,"71101",,,1600,"KZT",10625972,"ЧЗ","","",""
71103,137986,,,,,1,"71103",,,1200,"KZT",10625996,"ЧЗ","","",""
72071,137988,,,,,1,"72071",,,1360,"KZT",10637326,"АБ","","",""
72232,137989,,,,,1,"72232",,,4500,"KZT",10638934,"ЧЗ","","",""
72233,137989,,,,,1,"72233",,,4500,"KZT",10638941,"ЧЗ","","",""
72234,137989,,,,,1,"72234",,,4500,"KZT",10638958,"АБ","","",""
72236,137989,,,,,1,"72236",,,4500,"KZT",10638972,"АБ","","",""
72237,137989,,,,,1,"72237",,,4500,"KZT",10638989,"АБ","","",""
72238,137989,,,,,1,"72238",,,4500,"KZT",10638996,"АБ","","",""
72239,137989,,,,,1,"72239",,,4500,"KZT",10639009,"АБ","","",""
72241,137989,,,,,1,"72241",,,4500,"KZT",10639023,"АБ","","",""
72242,137989,,,,,1,"72242",,,4500,"KZT",10639030,"АБ","","",""
72243,137989,,,,,1,"72243",,,4500,"KZT",10639047,"АБ","","",""
72244,137989,,,,,1,"72244",,,4500,"KZT",10639054,"АБ","","",""
72245,137989,,,,,1,"72245",,,4500,"KZT",10639061,"АБ","","",""
72247,137989,,,,,1,"72247",,,4500,"KZT",10639085,"АБ","","",""
72248,137989,,,,,1,"72248",,,4500,"KZT",10639092,"АБ","","",""
72249,137989,,,,,1,"72249",,,4500,"KZT",10639108,"АБ","","",""
72250,137989,,,,,1,"72250",,,4500,"KZT",10639115,"АБ","","",""
72252,137989,,,,,1,"72252",,,4500,"KZT",10639139,"АБ","","",""
72253,137989,,,,,1,"72253",,,4500,"KZT",10639146,"АБ","","",""
72254,137989,,,,,1,"72254",,,4500,"KZT",10639153,"АБ","","",""
72255,137989,,,,,1,"72255",,,4500,"KZT",10639160,"АБ","","",""
72256,137989,,,,,1,"72256",,,4500,"KZT",10639177,"АБ","","",""
72258,137990,,,,,1,"72258",,,4000,"KZT",10639191,"ЧЗ","","",""
72259,137990,,,,,1,"72259",,,4000,"KZT",10639207,"АБ","","",""
72260,137990,,,,,1,"72260",,,4000,"KZT",10639214,"АБ","","",""
72261,137990,,,,,1,"72261",,,4000,"KZT",10639221,"АБ","","",""
72263,137990,,,,,1,"72263",,,4000,"KZT",10639245,"АБ","","",""
72264,137990,,,,,1,"72264",,,4000,"KZT",10639252,"АБ","","",""
72265,137990,,,,,1,"72265",,,4000,"KZT",10639269,"АБ","","",""
72266,137990,,,,,1,"72266",,,4000,"KZT",10639276,"АБ","","",""
72267,137990,,,,,1,"72267",,,4000,"KZT",10639283,"АБ","","",""
72268,137990,,,,,1,"72268",,,4000,"KZT",10639290,"АБ","","",""
72269,137990,,,,,1,"72269",,,4000,"KZT",10639306,"АБ","","",""
72270,137990,,,,,1,"72270",,,4000,"KZT",10639313,"АБ","","",""
72271,137990,,,,,1,"72271",,,4000,"KZT",10639320,"АБ","","",""
72272,137990,,,,,1,"72272",,,4000,"KZT",10639337,"АБ","","",""
72273,137990,,,,,1,"72273",,,4000,"KZT",10639344,"АБ","","",""
72274,137990,,,,,1,"72274",,,4000,"KZT",10639351,"АБ","","",""
72275,137990,,,,,1,"72275",,,4000,"KZT",10639368,"АБ","","",""
72276,137990,,,,,1,"72276",,,4000,"KZT",10639375,"АБ","","",""
72277,137990,,,,,1,"72277",,,4000,"KZT",10639382,"АБ","","",""
72278,137990,,,,,1,"72278",,,4000,"KZT",10639399,"АБ","","",""
72279,137990,,,,,1,"72279",,,4000,"KZT",10639405,"АБ","","",""
72280,137990,,,,,1,"72280",,,4000,"KZT",10639412,"АБ","","",""
72281,137990,,,,,1,"72281",,,4000,"KZT",10639429,"АБ","","",""
72401,137991,,,,,1,"72401",,,3449,"KZT",10640623,"АБ","","",""
72402,137991,,,,,1,"72402",,,3449,"KZT",10640630,"АБ","","",""
72403,137991,,,,,1,"72403",,,3449,"KZT",10640647,"АБ","","",""
72404,137991,,,,,1,"72404",,,3449,"KZT",10640654,"АБ","","",""
72405,137991,,,,,1,"72405",,,3449,"KZT",10640661,"АБ","","",""
72406,137991,,,,,1,"72406",,,3449,"KZT",10640678,"АБ","","",""
72407,137991,,,,,1,"72407",,,3449,"KZT",10640685,"АБ","","",""
72398,137991,,,,,1,"72398",,,3449,"KZT",10640593,"ЧЗ","","",""
72399,137991,,,,,1,"72399",,,3449,"KZT",10640609,"ЧЗ","","",""
72400,137991,,,,,1,"72400",,,3449,"KZT",10640616,"АБ","","",""
72382,137992,,,,,1,"72382",,,21400,"KZT",10640432,"ЧЗ","","",""
72386,137993,,,,,1,"72386",,,27125,"KZT",10640470,"ЧЗ","","",""
72738,137994,,,,,1,"72738",,,910,"KZT",10644522,"ЧЗ","","",""
72739,137994,,,,,1,"72739",,,910,"KZT",10644539,"ЧЗ","","",""
72740,137994,,,,,1,"72740",,,910,"KZT",10644546,"АБ","","",""
72742,137994,,,,,1,"72742",,,910,"KZT",10644560,"АБ","","",""
72743,137994,,,,,1,"72743",,,910,"KZT",10644577,"АБ","","",""
72744,137994,,,,,1,"72744",,,910,"KZT",10644584,"АБ","","",""
72746,137994,,,,,1,"72746",,,910,"KZT",10644607,"АБ","","",""
72745,137994,,,,,1,"72745",,,910,"KZT",10644591,"АБ","","",""
72853,137995,,,,,1,"72853",,,2920,"KZT",10645673,"ЧЗ","","",""
72854,137995,,,,,1,"72854",,,2920,"KZT",10645680,"ЧЗ","","",""
72855,137995,,,,,1,"72855",,,2920,"KZT",10645697,"АБ","","",""
72857,137995,,,,,1,"72857",,,2920,"KZT",10645710,"АБ","","",""
72858,137995,,,,,1,"72858",,,2920,"KZT",10645727,"АБ","","",""
72859,137995,,,,,1,"72859",,,2920,"KZT",10645734,"АБ","","",""
72860,137995,,,,,1,"72860",,,2920,"KZT",10645741,"АБ","","",""
72862,137995,,,,,1,"72862",,,2920,"KZT",10645765,"АБ","","",""
72863,137995,,,,,1,"72863",,,2920,"KZT",10645772,"АБ","","",""
72864,137995,,,,,1,"72864",,,2920,"KZT",10645789,"АБ","","",""
72865,137995,,,,,1,"72865",,,2920,"KZT",10645796,"АБ","","",""
72868,137995,,,,,1,"72868",,,2920,"KZT",10645826,"АБ","","",""
72869,137995,,,,,1,"72869",,,2920,"KZT",10645833,"АБ","","",""
72870,137995,,,,,1,"72870",,,2920,"KZT",10645840,"АБ","","",""
72871,137995,,,,,1,"72871",,,2920,"KZT",10645857,"АБ","","",""
72872,137995,,,,,1,"72872",,,2920,"KZT",10645864,"АБ","","",""
72874,137995,,,,,1,"72874",,,2920,"KZT",10645888,"АБ","","",""
72875,137995,,,,,1,"72875",,,2920,"KZT",10645895,"АБ","","",""
72876,137995,,,,,1,"72876",,,2920,"KZT",10645901,"АБ","","",""
72877,137995,,,,,1,"72877",,,2920,"KZT",10645918,"АБ","","",""
72998,137996,,,,,1,"72998",,,100,"KZT",10647127,"АБ","","",""
72999,137996,,,,,1,"72999",,,100,"KZT",10647134,"АБ","","",""
73000,137996,,,,,1,"73000",,,100,"KZT",10647141,"АБ","","",""
73001,137996,,,,,1,"73001",,,100,"KZT",10647158,"АБ","","",""
73003,137996,,,,,1,"73003",,,100,"KZT",10647172,"АБ","","",""
73004,137996,,,,,1,"73004",,,100,"KZT",10647189,"АБ","","",""
73006,137996,,,,,1,"73006",,,100,"KZT",10647202,"АБ","","",""
73007,137996,,,,,1,"73007",,,100,"KZT",10647219,"АБ","","",""
73009,137996,,,,,1,"73009",,,100,"KZT",10647233,"АБ","","",""
73010,137996,,,,,1,"73010",,,100,"KZT",10647240,"АБ","","",""
72995,137996,,,,,1,"72995",,,100,"KZT",10647097,"АБ","","",""
72996,137996,,,,,1,"72996",,,100,"KZT",10647103,"АБ","","",""
73237,137997,,,,,1,"73237",,,100,"KZT",10649510,"АБ","","",""
73238,137997,,,,,1,"73238",,,100,"KZT",10649527,"АБ","","",""
73235,137997,,,,,1,"73235",,,100,"KZT",10649497,"ЧЗ","","",""
11651,135778,,,,,1,"11651",,,500,"KZT",10232958,"АБ","","",""
12955,135793,,,,,1,"12955",,,1000,"KZT",10464199,"АБ","","",""
36269,135681,,,,,1,"36269",,,1200,"KZT",10473283,"АБ","","",""
9935,135682,,,,,1,"9935",,,500,"KZT",10768457,"АБ","","",""
36838,135682,,,,,1,"36838",,,500,"KZT",10258668,"АБ","","",""
10407,135683,,,,,1,"10407",,,300,"KZT",10480502,"АБ","","",""
10409,135684,,,,,1,"10409",,,150,"KZT",10663264,"АБ","","",""
10422,135685,,,,,1,"10422",,,50,"KZT",10510216,"АБ","","",""
10823,135686,,,,,1,"10823",,,50,"KZT",10169810,"АБ","","",""
10844,135687,,,,,1,"10844",,,50,"KZT",10510254,"АБ","","",""
10859,135688,,,,,1,"10859",,,100,"KZT",10357477,"АБ","","",""
10860,135689,,,,,1,"10860",,,300,"KZT",10232736,"АБ","","",""
9956,135690,,,,,1,"9956",,,50,"KZT",10603765,"АБ","","",""
10021,135691,,,,,1,"10021",,,50,"KZT",10603406,"АБ","","",""
10437,135692,,,,,1,"10437",,,100,"KZT",10495711,"АБ","","",""
10446,135693,,,,,1,"10446",,,300,"KZT",10150900,"АБ","","",""
10449,135694,,,,,1,"10449",,,2154,"KZT",10485491,"АБ","","",""
10452,135695,,,,,1,"10452",,,1800,"KZT",10480397,"АБ","","",""
10456,135696,,,,,1,"10456",,,100,"KZT",10490150,"АБ","","",""
10459,135697,,,,,1,"10459",,,50,"KZT",10504505,"АБ","","",""
17799,135697,,,,,1,"17799",,,150,"KZT",10131480,"АБ","","",""
10467,135698,,,,,1,"10467",,,200,"KZT",10470244,"АБ","","",""
10045,135699,,,,,1,"10045",,,300,"KZT",10512562,"АБ","","",""
10047,135700,,,,,1,"10047",,,50,"KZT",10473832,"АБ","","",""
10048,135701,,,,,1,"10048",,,50,"KZT",10599112,"АБ","","",""
10502,135702,,,,,1,"10502",,,212,"KZT",10494196,"АБ","","",""
10503,135702,,,,,1,"10503",,,212,"KZT",10607879,"АБ","","",""
10504,135702,,,,,1,"10504",,,212,"KZT",10607862,"АБ","","",""
10505,135702,,,,,1,"10505",,,212,"KZT",10607947,"АБ","","",""
10507,135702,,,,,1,"10507",,,212,"KZT",10607886,"АБ","","",""
10508,135702,,,,,1,"10508",,,212,"KZT",10730478,"АБ","","",""
10509,135702,,,,,1,"10509",,,250,"KZT",10082812,"АБ","","",""
10515,135702,,,,,1,"10515",,,250,"KZT",10293522,"АБ","","",""
10516,135702,,,,,1,"10516",,,212,"KZT",10607893,"АБ","","",""
10517,135702,,,,,1,"10517",,,250,"KZT",10113530,"АБ","","",""
10518,135702,,,,,1,"10518",,,250,"KZT",10082751,"АБ","","",""
10520,135702,,,,,1,"10520",,,212,"KZT",10607954,"АБ","","",""
10522,135702,,,,,1,"10522",,,212,"KZT",10607961,"АБ","","",""
10523,135702,,,,,1,"10523",,,212,"KZT",10607978,"АБ","","",""
10524,135702,,,,,1,"10524",,,212,"KZT",10607985,"АБ","","",""
10525,135702,,,,,1,"10525",,,212,"KZT",10607992,"АБ","","",""
10526,135702,,,,,1,"10526",,,212,"KZT",10608005,"АБ","","",""
10527,135702,,,,,1,"10527",,,212,"KZT",10608012,"АБ","","",""
10528,135702,,,,,1,"10528",,,250,"KZT",10082775,"АБ","","",""
10530,135702,,,,,1,"10530",,,212,"KZT",10608029,"АБ","","",""
10531,135702,,,,,1,"10531",,,212,"KZT",10608036,"АБ","","",""
10533,135702,,,,,1,"10533",,,212,"KZT",10608043,"АБ","","",""
10534,135702,,,,,1,"10534",,,250,"KZT",10082805,"АБ","","",""
10536,135702,,,,,1,"10536",,,250,"KZT",10094174,"АБ","","",""
10537,135702,,,,,1,"10537",,,212,"KZT",10661840,"АБ","","",""
10539,135702,,,,,1,"10539",,,212,"KZT",10608050,"АБ","","",""
10540,135702,,,,,1,"10540",,,212,"KZT",10608067,"АБ","","",""
10541,135702,,,,,1,"10541",,,250,"KZT",10082782,"АБ","","",""
10545,135702,,,,,1,"10545",,,250,"KZT",10082799,"АБ","","",""
10548,135702,,,,,1,"10548",,,212,"KZT",10608074,"АБ","","",""
13749,135702,,,,,1,"13749",,,212,"KZT",10607923,"АБ","","",""
15351,135702,,,,,1,"15351",,,212,"KZT",10607909,"АБ","","",""
14129,135702,,,,,1,"14129",,,250,"KZT",10094167,"АБ","","",""
14131,135702,,,,,1,"14131",,,250,"KZT",10082768,"АБ","","",""
14163,135702,,,,,1,"14163",,,212,"KZT",10607916,"АБ","","",""
18519,135702,,,,,1,"18519",,,212,"KZT",10514689,"АБ","","",""
10942,135703,,,,,1,"10942",,,50,"KZT",10159125,"АБ","","",""
10086,135704,,,,,1,"10086",,,250,"KZT",10523278,"АБ","","",""
10087,135705,,,,,1,"10087",,,300,"KZT",10512517,"АБ","","",""
10098,135706,,,,,1,"10098",,,50,"KZT",10157190,"АБ","","",""
10111,135707,,,,,1,"10111",,,50,"KZT",10504581,"АБ","","",""
15218,135707,,,,,1,"15218",,,100,"KZT",10114933,"АБ","","",""
10121,135708,,,,,1,"10121",,,50,"KZT",10603734,"АБ","","",""
10122,135708,,,,,1,"10122",,,50,"KZT",10603741,"АБ","","",""
10123,135709,,,,,1,"10123",,,50,"KZT",10458952,"АБ","","",""
10547,135710,,,,,1,"10547",,,200,"KZT",10499177,"АБ","","",""
11861,135710,,,,,1,"11861",,,200,"KZT",10728925,"АБ","","",""
31470,135710,,,,,1,"31470",,,200,"KZT",10125076,"АБ","","",""
10558,135711,,,,,1,"10558",,,100,"KZT",10461853,"АБ","","",""
10559,135712,,,,,1,"10559",,,50,"KZT",10504451,"АБ","","",""
11076,135713,,,,,1,"11076",,,0,"KZT",10171752,"ЧЗ","","",""
11118,135714,,,,,1,"11118",,,200,"KZT",10210185,"АБ","","",""
10135,135715,,,,,1,"10135",,,200,"KZT",10523292,"АБ","","",""
10191,135716,,,,,1,"10191",,,100,"KZT",10488454,"АБ","","",""
10195,135717,,,,,1,"10195",,,50,"KZT",10158197,"АБ","","",""
10204,135718,,,,,1,"10204",,,0,"KZT",10190111,"ЧЗ","","",""
10175,135719,,,,,1,"10175",,,50,"KZT",10357088,"АБ","","",""
10210,135720,,,,,1,"10210",,,200,"KZT",10012543,"ЧЗ","","",""
10612,135721,,,,,1,"10612",,,200,"KZT",10728949,"АБ","","",""
11157,135722,,,,,1,"11157",,,200,"KZT",10150696,"ЧЗ","","",""
11162,135723,,,,,1,"11162",,,50,"KZT",10510803,"АБ","","",""
10226,135724,,,,,1,"10226",,,300,"KZT",10486887,"АБ","","",""
10238,135725,,,,,1,"10238",,,300,"KZT",10511183,"АБ","","",""
10251,135726,,,,,1,"10251",,,900,"KZT",10499382,"АБ","","",""
10252,135727,,,,,1,"10252",,,150,"KZT",10494448,"АБ","","",""
10221,135728,,,,,1,"10221",,,200,"KZT",10496114,"АБ","","",""
10652,135729,,,,,1,"10652",,,500,"KZT",10461006,"АБ","","",""
10662,135730,,,,,1,"10662",,,200,"KZT",10471760,"АБ","","",""
10699,135731,,,,,1,"10699",,,50,"KZT",10464021,"АБ","","",""
11040,135732,,,,,1,"11040",,,1600,"KZT",10691700,"АБ","","",""
11043,135732,,,,,1,"11043",,,1600,"KZT",10663141,"АБ","","",""
7720,135733,,,,,1,"7720",,,500,"KZT",10013540,"ЧЗ","","",""
8074,135734,,,,,1,"8074",,,50,"KZT",10357637,"АБ","","",""
11436,135734,,,,,1,"11436",,,50,"KZT",10357620,"АБ","","",""
8141,135736,,,,,1,"8141",,,50,"KZT",10157084,"АБ","","",""
8179,135737,,,,,1,"8179",,,100,"KZT",10460801,"АБ","","",""
8528,135738,,,,,1,"8528",,,0,"KZT",10012413,"ЧЗ","","",""
8552,135739,,,,,1,"8552",,,50,"KZT",10514818,"АБ","","",""
8981,135740,,,,,1,"8981",,,500,"KZT",10655146,"АБ","","",""
36403,135740,,,,,1,"36403",,,500,"KZT",10688274,"АБ","","",""
36047,135740,,,,,1,"36047",,,500,"KZT",10461655,"АБ","","",""
39438,135740,,,,,1,"39438",,,500,"KZT",10422366,"АБ","","",""
39441,135740,,,,,1,"39441",,,500,"KZT",10422397,"АБ","","",""
8993,135741,,,,,1,"8993",,,500,"KZT",10022863,"АБ","","",""
7813,135742,,,,,1,"7813",,,800,"KZT",10529010,"АБ","","",""
12291,135742,,,,,1,"12291",,,800,"KZT",10529003,"АБ","","",""
8259,135744,,,,,1,"8259",,,300,"KZT",10514405,"АБ","","",""
8264,135745,,,,,1,"8264",,,700,"KZT",10513637,"АБ","","",""
8572,135746,,,,,1,"8572",,,300,"KZT",10196144,"АБ","","",""
8580,135747,,,,,1,"8580",,,500,"KZT",10246405,"АБ","","",""
8617,135748,,,,,1,"8617",,,50,"KZT",10508824,"АБ","","",""
7846,135750,,,,,1,"7846",,,200,"KZT",10692172,"АБ","","",""
7872,135751,,,,,1,"7872",,,400,"KZT",10496893,"АБ","","",""
7882,135752,,,,,1,"7882",,,250,"KZT",10487969,"АБ","","",""
8310,135753,,,,,1,"8310",,,150,"KZT",10511800,"АБ","","",""
34344,136787,,,,,1,"34344",,,500,"KZT",10192658,"АБ","","",""
34353,136788,,,,,1,"34353",,,350,"KZT",10192672,"АБ","","",""
35680,136789,,,,,1,"35680",,,1500,"KZT",10231814,"ЧЗ","","",""
35698,136791,,,,,1,"35698",,,120,"KZT",10232125,"ЧЗ","","",""
35821,136793,,,,,1,"35821",,,300,"KZT",10222256,"АБ","","",""
36077,136794,,,,,1,"36077",,,250,"KZT",10461204,"АБ","","",""
36097,136796,,,,,1,"36097",,,120,"KZT",10464007,"АБ","","",""
36107,136797,,,,,1,"36107",,,150,"KZT",10417584,"АБ","","",""
36126,136799,,,,,1,"36126",,,1000,"KZT",10464762,"АБ","","",""
36146,136800,,,,,1,"36146",,,200,"KZT",10464960,"ЧЗ","","",""
36140,136802,,,,,1,"36140",,,300,"KZT",10464908,"АБ","","",""
36142,136803,,,,,1,"36142",,,50,"KZT",10464922,"АБ","","",""
36154,136805,,,,,1,"36154",,,250,"KZT",10465042,"АБ","","",""
36212,136807,,,,,1,"36212",,,250,"KZT",10470152,"АБ","","",""
36215,136808,,,,,1,"36215",,,200,"KZT",10417430,"АБ","","",""
36227,136810,,,,,1,"36227",,,300,"KZT",10472989,"АБ","","",""
36230,136811,,,,,1,"36230",,,300,"KZT",10473016,"АБ","","",""
36189,136813,,,,,1,"36189",,,200,"KZT",10417379,"АБ","","",""
12635,135783,,,,,1,"12635",,,1302,"KZT",10199305,"АБ","","",""
12839,135788,,,,,1,"12839",,,50,"KZT",10172896,"ЧЗ","","",""
36290,136814,,,,,1,"36290",,,150,"KZT",10474792,"АБ","","",""
36304,136815,,,,,1,"36304",,,210,"KZT",10475348,"АБ","","",""
36506,136817,,,,,1,"36506",,,650,"KZT",10483312,"АБ","","",""
36510,136818,,,,,1,"36510",,,650,"KZT",10484654,"АБ","","",""
36511,136819,,,,,1,"36511",,,650,"KZT",10484661,"АБ","","",""
36514,136820,,,,,1,"36514",,,650,"KZT",10484685,"АБ","","",""
36726,136822,,,,,1,"36726",,,400,"KZT",10257524,"АБ","","",""
60398,136822,,,,,1,"60398",,,12214,"KZT",10483893,"ЧЗ","","",""
60399,136822,,,,,1,"60399",,,12214,"KZT",10483909,"ЧЗ","","",""
69164,136822,,,,,1,"69164",,,27625,"KZT",10606513,"АБ","","",""
36331,136823,,,,,1,"36331",,,200,"KZT",10476901,"АБ","","",""
36335,136824,,,,,1,"36335",,,200,"KZT",10476949,"АБ","","",""
36306,136825,,,,,1,"36306",,,300,"KZT",10475171,"АБ","","",""
36530,136826,,,,,1,"36530",,,2500,"KZT",10484876,"АБ","","",""
38828,136826,,,,,1,"38828",,,2500,"KZT",10490792,"АБ","","",""
36532,136827,,,,,1,"36532",,,200,"KZT",10484890,"АБ","","",""
36535,136828,,,,,1,"36535",,,200,"KZT",10484920,"АБ","","",""
36536,136829,,,,,1,"36536",,,2000,"KZT",10484937,"АБ","","",""
36544,136830,,,,,1,"36544",,,250,"KZT",10485019,"АБ","","",""
36735,136831,,,,,1,"36735",,,200,"KZT",10257616,"АБ","","",""
36741,136832,,,,,1,"36741",,,100,"KZT",10257678,"АБ","","",""
36749,136833,,,,,1,"36749",,,1000,"KZT",10257753,"АБ","","",""
36814,136833,,,,,1,"36814",,,1000,"KZT",10258415,"АБ","","",""
36815,136833,,,,,1,"36815",,,1000,"KZT",10258422,"АБ","","",""
36825,136833,,,,,1,"36825",,,1000,"KZT",10258521,"АБ","","",""
82751,136833,,,,,1,"82751",,,1000,"KZT",10765678,"АБ","","",""
36753,136834,,,,,1,"36753",,,390,"KZT",10257791,"АБ","","",""
36357,136835,,,,,1,"36357",,,200,"KZT",10477113,"АБ","","",""
36361,136836,,,,,1,"36361",,,200,"KZT",10479438,"АБ","","",""
36552,136837,,,,,1,"36552",,,500,"KZT",10485095,"АБ","","",""
36561,136838,,,,,1,"36561",,,300,"KZT",10485187,"АБ","","",""
36764,136839,,,,,1,"36764",,,260,"KZT",10257906,"АБ","","",""
36772,136840,,,,,1,"36772",,,3000,"KZT",10257982,"АБ","","",""
36368,136841,,,,,1,"36368",,,200,"KZT",10477281,"АБ","","",""
36568,136842,,,,,1,"36568",,,1022,"KZT",10485255,"АБ","","",""
36570,136843,,,,,1,"36570",,,200,"KZT",10487495,"АБ","","",""
36571,136844,,,,,1,"36571",,,200,"KZT",10487501,"АБ","","",""
36575,136845,,,,,1,"36575",,,250,"KZT",10487549,"АБ","","",""
36583,136846,,,,,1,"36583",,,300,"KZT",10487624,"АБ","","",""
36789,136847,,,,,1,"36789",,,180,"KZT",10258163,"АБ","","",""
36790,136848,,,,,1,"36790",,,100,"KZT",10258170,"АБ","","",""
36794,136849,,,,,1,"36794",,,300,"KZT",10258217,"АБ","","",""
36800,136850,,,,,1,"36800",,,300,"KZT",10258279,"АБ","","",""
37685,136850,,,,,1,"37685",,,300,"KZT",10301258,"АБ","","",""
37686,136850,,,,,1,"37686",,,300,"KZT",10301265,"АБ","","",""
37687,136850,,,,,1,"37687",,,300,"KZT",10301272,"АБ","","",""
37689,136850,,,,,1,"37689",,,300,"KZT",10301296,"АБ","","",""
37690,136850,,,,,1,"37690",,,300,"KZT",10301302,"АБ","","",""
37691,136850,,,,,1,"37691",,,300,"KZT",10301319,"АБ","","",""
37692,136850,,,,,1,"37692",,,300,"KZT",10301326,"АБ","","",""
37693,136850,,,,,1,"37693",,,300,"KZT",10301333,"АБ","","",""
37694,136850,,,,,1,"37694",,,300,"KZT",10301340,"АБ","","",""
37695,136850,,,,,1,"37695",,,300,"KZT",10301357,"АБ","","",""
37696,136850,,,,,1,"37696",,,300,"KZT",10301364,"АБ","","",""
37697,136850,,,,,1,"37697",,,300,"KZT",10301371,"АБ","","",""
37698,136850,,,,,1,"37698",,,300,"KZT",10301388,"АБ","","",""
37699,136850,,,,,1,"37699",,,300,"KZT",10301395,"АБ","","",""
37700,136850,,,,,1,"37700",,,300,"KZT",10301401,"АБ","","",""
37701,136850,,,,,1,"37701",,,300,"KZT",10301418,"АБ","","",""
37688,136850,,,,,1,"37688",,,300,"KZT",10301289,"АБ","","",""
37248,136850,,,,,1,"37248",,,300,"KZT",10288412,"АБ","","",""
37276,136850,,,,,1,"37276",,,300,"KZT",10288696,"АБ","","",""
37468,136850,,,,,1,"37468",,,300,"KZT",10296462,"АБ","","",""
36804,136851,,,,,1,"36804",,,100,"KZT",10258316,"АБ","","",""
36387,136852,,,,,1,"36387",,,200,"KZT",10477083,"АБ","","",""
36586,136853,,,,,1,"36586",,,150,"KZT",10487655,"АБ","","",""
36590,136854,,,,,1,"36590",,,150,"KZT",10487693,"АБ","","",""
36593,136855,,,,,1,"36593",,,50,"KZT",10487723,"АБ","","",""
36601,136856,,,,,1,"36601",,,100,"KZT",10487808,"АБ","","",""
36816,136857,,,,,1,"36816",,,100,"KZT",10258439,"АБ","","",""
35796,136857,,,,,1,"35796",,,100,"KZT",10247693,"АБ","","",""
36410,136858,,,,,1,"36410",,,200,"KZT",10481073,"АБ","","",""
36415,136859,,,,,1,"36415",,,200,"KZT",10481127,"АБ","","",""
